model_name|||release_date|||body|||os|||storage_prnt|||display_size|||resolution|||camera_pixel|||pixel_unit|||video_pixel|||ram_prnt|||ram_unit|||chipset|||battery_size|||battery_unit|||battery_type|||sim_slots|||colors|||storage|||ram|||image
Honor Magic3 Pro+|||Released 2021, September 19|||236g, 9.9mm thickness|||Android 11, Magic UI 5, Google Play Services|||512GB storage, no card slot|||6.76"|||1344x2772 pixels|||50|||MP|||2160p|||12|||GB RAM|||Snapdragon 888+ 5G|||4600|||mAh|||Li-Po|||2|||Ceramic Black, Ceramic White|||512GB|||12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic3-pro-plus.jpg
Honor Pad 5 8|||Released 2019, July|||8.2mm thickness|||Android 9.0, Magic 2.0|||32GB/64GB storage, microSDXC|||8.0"|||1920x1200 pixels|||8|||MP|||1080p|||3/4|||GB RAM|||Kirin 710|||5100|||mAh|||Li-Po|||1|||Champagne Gold, Dark Gray, Glacial Blue|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor5-8-jdn2-al00hn.jpg
Honor Pad X6|||Released 2020, July 28|||460g, 7.6mm thickness|||Android 10, Magic UI 3.1|||32GB/64GB storage, Unspecified|||9.7"|||800x1280 pixels|||5|||MP|||1080p|||3/4|||GB RAM|||Kirin 710A|||5100|||mAh|||Li-Po|||1|||Neo Mint|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-pad-x6.jpg
Honor Magic V|||Released 2022, January 18|||288g / 293g (depending on color), 6.7mm thickness|||Android 12, Magic UI 6, Google Play Services|||256GB/512GB storage, no card slot|||7.9"|||1984x2272 pixels|||50|||MP|||2160p|||12|||GB RAM|||Snapdragon 8 Gen 1|||4750|||mAh|||Li-Po|||2|||Titanium Silver, Black, Burnt Orange|||256GB,512GB|||12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic-v.jpg
Honor Pad 5 10.1|||Released 2019, July|||7.8mm thickness|||Android 8.0, EMUI 8|||32GB/64GB storage, microSDXC|||10.1"|||1920x1200 pixels|||5|||MP|||1080p|||3/4|||GB RAM|||Kirin 659|||5100|||mAh|||Li-Po|||1|||Glacial Blue|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor5-10-ags2-al00hn.jpg
Honor Magic3 Pro|||Released 2021, September 01|||213g (Glass) / 212g (Vegan Leather), 9mm thickness|||Android 11, Magic UI 5, Google Play Services|||256GB/512GB storage, no card slot|||6.76"|||1344x2772 pixels|||50|||MP|||2160p|||8/12|||GB RAM|||Snapdragon 888+ 5G|||4600|||mAh|||Li-Po|||2|||Golden Hour (Vegan Leather), Black, White|||256GB,512GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic3-pro.jpg
Honor Holly 2 Plus|||Released 2016, February|||160g, 9.7mm thickness|||Android 5.1.1, EMUI 3.1|||16GB storage, microSDXC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6735P|||4000|||mAh|||Li-Po|||2|||Gray, Gold, White|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-holly2-plus.jpg
Honor 4C|||Released 2015, April|||162g, 8.8mm thickness|||Android 4.4.2, up to 6, EMUI 3|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 620|||2550|||mAh|||Li-Ion|||2|||White, Black, Gold|||8GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-4c.jpg
Honor 8S 2020|||Released 2020, May 27|||146g, 8.5mm thickness|||Android 9.0, EMUI 9, Google Play Services|||64GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio A22|||3020|||mAh|||Li-Po|||2|||Navy Blue, Midnight Black, Green|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-8s-2020.jpg
Honor Tab 7|||Released 2021, March 27|||460g, 7.6mm thickness|||Android 10, Magic UI 4.1|||64GB/128GB storage, microSDXC|||10.1"|||1200x1920 pixels|||5|||MP|||1080p|||4|||GB RAM|||MT8786|||5100|||mAh|||Li-Po|||1|||Mint Green, Space Gray|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-tab7.jpg
Honor MagicWatch 2|||Released 2019, December|||41g, 10.7mm thickness|||Proprietary OS|||4GB storage, no card slot|||1.39"|||454x454 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||455|||mAh|||Li-Ion|||1|||Charcoal Black, Flax Brown, Agate Black, Sarkura Gold|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic-watch2-.jpg
Honor X30|||Released 2021, December 25|||189g, 8.1mm thickness|||Android 11, Magic UI 5.0|||128GB/256GB storage, no card slot|||6.81"|||1080x2388 pixels|||48|||MP|||1080p|||6-12|||GB RAM|||Snapdragon 695 5G|||4800|||mAh|||Li-Po|||2|||Black, Blue, Silver, Gold|||128GB,256GB|||6GB,8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-x30.jpg
Honor Play5 5G|||Released 2021, May 26|||179g, 7.5mm thickness|||Android 10, Magic UI 4.0|||128GB/256GB storage, Unspecified|||6.53"|||1080x2400 pixels|||64|||MP|||2160p|||8|||GB RAM|||Dimensity 800U 5G|||3800|||mAh|||Li-Po|||2|||Black, Violet, Light Blue|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play-5.jpg
Honor 9X|||Released 2019, November 14|||196.8g, 8.8mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||4/6|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Midnight Black, Sapphire Blue|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-9x-global-new.jpg
Honor 3X Pro|||Released 2014, June|||162g, 8.9mm thickness|||Android 4.2.2|||32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6592|||3000|||mAh|||Li-Ion|||2|||Black, White|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-3x-pro.jpg
Honor Magic|||Released 2016, December|||145g, 7.8mm thickness|||Android 6.0, Magic Live UI|||64GB storage, no card slot|||5.09"|||1440x2560 pixels|||12|||MP|||1080p|||4|||GB RAM|||Kirin 950|||2900|||mAh|||Li-Ion|||2|||Golden Black, Porcelain White|||64GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-magic.jpg
Honor 10|||Released 2018, May|||153g, 7.7mm thickness|||Android 8.1, up to Android 10, EMUI 10|||64GB/128GB storage, no card slot|||5.84"|||1080x2280 pixels|||24|||MP|||2160p|||4-8|||GB RAM|||Kirin 970|||3400|||mAh|||Li-Po|||2|||Phantom Blue, Phantom Green, Midnight Black, Glacier Grey, Lily White|||64GB,128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-10-.jpg
Honor 5c|||Released 2016, May|||156g, 8.3mm thickness|||Android 6.0, up to 7.0, EMUI 4.1|||16GB storage, microSDXC|||5.2"|||1080x1920 pixels|||13|||MP|||1080p|||2|||GB RAM|||Kirin 650|||3000|||mAh|||Li-Ion|||2|||Silver, Gray, Gold|||16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5c-1.jpg
Honor 8 Pro|||Released 2017, April|||184g, 7mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||64GB storage, microSDXC|||5.7"|||1440x2560 pixels|||12|||MP|||2160p|||4/6|||GB RAM|||Kirin 960|||4000|||mAh|||Li-Po|||2|||Pearl White, Midnight Black, Navy Blue|||64GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-8-pro.jpg
Honor Holly|||Released 2014, October|||156g, 9.4mm thickness|||Android 4.4.2, EMUI 2.3|||16GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||1080p|||1|||GB RAM|||MT6582|||2000|||mAh|||Li-Ion|||2|||White, Black|||16GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-holly.jpg
Honor X30i|||Released 2021, November 02|||175g, 7.5mm thickness|||Android 11, Magic UI 5.0|||128GB/256GB storage, no card slot|||6.7"|||1080x2388 pixels|||48|||MP|||1080p|||6/8|||GB RAM|||Dimensity 810 5G|||4000|||mAh|||Li-Po|||2|||Black, Blue, Silver, Rose Gold|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-x30i.jpg
Honor Watch ES|||Released 2020, September 07|||21 g|||Proprietary OS|||4GB storage, no card slot|||1.64"|||280x456 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Meteorite Black, Coral Pink, Icelandic White|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/honor-watch-es.jpg
Honor 3|||Released 2013, August|||138g, 9.9mm thickness|||Android 4.2.2, EMUI 1.6|||8GB storage, microSDHC|||4.7"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||Huawei K3V2E|||2150|||mAh|||Li-Ion|||1|||White|||8GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-3.jpg
Honor V8|||Released 2016, May|||170g, 7.8mm thickness|||Android 6.0, EMUI 4.1|||32GB/64GB storage, microSDXC|||5.7"|||MISSING|||12|||MP|||1080p|||4|||GB RAM|||Kirin 950|||3500|||mAh|||Li-Ion|||2|||Silver, Gold, Rose Gold|||32GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-v8.jpg
Honor X20 SE|||Released 2021, July 09|||179g, 8.4mm thickness|||Android 11, Magic UI 4.0|||128GB storage, no card slot|||6.6"|||1080x2400 pixels|||64|||MP|||1080p|||6/8|||GB RAM|||Dimensity 700 5G|||4000|||mAh|||Li-Po|||2|||Black, Green, Rose Gold, Silver|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-x20-se.jpg
Honor 9S|||Released 2020, May 04|||144g, 8.4mm thickness|||Android 10, Magic UI 3.1|||32GB storage, microSDXC|||5.45"|||720x1440 pixels|||8|||MP|||1080p|||2|||GB RAM|||Helio P22|||3020|||mAh|||Li-Po|||2|||Black, Blue, Red|||32GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-9s.jpg
Honor 7S|||Released 2018, May|||142g, 8.3mm thickness|||Android 8.1, EMUI 8.1|||16GB storage, microSDXC|||5.45"|||720x1440 pixels|||13|||MP|||1080p|||1/2|||GB RAM|||MT6739|||3020|||mAh|||Li-Ion|||2|||Black, Gold, Blue|||16GB|||1GB,2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-play-7.jpg
Honor 8C|||Released 2018, October|||167.2g, 8mm thickness|||Android 8.1, EMUI 8.2|||32GB/64GB storage, microSDXC|||6.26"|||720x1520 pixels|||13|||MP|||1080p|||3/4|||GB RAM|||Snapdragon 632|||4000|||mAh|||Li-Po|||2|||Magic Night Black, Platinum Light Gold, Aurora Blue, Nebula Purple|||32GB,64GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-8c.jpg
Honor Play5 Youth|||Released 2021, November 02|||192g, 8.5mm thickness|||Android 11, Magic UI 4.2|||128GB/256GB storage, no card slot|||6.67"|||1080x2376 pixels|||64|||MP|||2160p|||8|||GB RAM|||Dimensity 900 5G|||4300|||mAh|||Li-Po|||2|||Black, Blue|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play5-youth.jpg
Honor Watch GS Pro|||Released 2020, September 07|||45.5 g|||Proprietary OS|||4GB storage, no card slot|||1.39"|||454x454 pixels|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||MISSING|||Li-Ion|||1|||Charcoal Black, Marl White, Camo Blue|||4GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/honor-watch-gs-pro.jpg
Honor 8S|||Released 2019, April|||146g, 8.5mm thickness|||Android 9.0, EMUI 9|||32GB/64GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio A22|||3020|||mAh|||Li-Po|||2|||Black, Gold, Blue|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-8s-.jpg
Honor View 10|||Released 2018, January|||172g, 7mm thickness|||Android 8.0, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||5.99"|||1080x2160 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 970|||3750|||mAh|||Li-Po|||2|||Navy Blue, Midnight Black, Beach Gold, Aurora Blue, Charm Red|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-view-10.jpg
Honor 9X Pro|||Released 2019, August 09|||202g, 8.8mm thickness|||Android 9.0, up to 10, EMUI 9.1|||128GB/256GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||6/8|||GB RAM|||Kirin 810|||4000|||mAh|||Li-Po|||2|||Midnight Black, Phantom Purple|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-9x-pro.jpg
Honor Play 4T Pro|||Released 2020, April 09|||165g, 7.8mm thickness|||Android 10, Magic UI 2|||128GB storage, NM|||6.3"|||1080x2400 pixels|||48|||MP|||2160p|||6/8|||GB RAM|||Kirin 810|||4000|||mAh|||Li-Po|||2|||Black, Blue, Green|||128GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play-4t-pro.jpg
Honor 6 Plus|||Released 2014, December|||165g, 7.5mm thickness|||Android 4.4.2, up to 6, EMUI 3|||16GB/32GB storage, microSDXC|||5.5"|||1080x1920 pixels|||8|||MP|||1080p|||3|||GB RAM|||Kirin 925|||3600|||mAh|||Li-Po|||1|||Black, White / Gold (LTE model)|||3GB,16GB|||MISSING|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-6-plus.jpg
Honor Pad 6|||Released 2020, July 28|||460g, 7.6mm thickness|||Android 10, Magic UI 3.1|||64GB/128GB storage, no card slot|||10.1"|||1200x1920 pixels|||5|||MP|||1080p|||4|||GB RAM|||Kirin 710A|||5100|||mAh|||Li-Po|||1|||Space Gray|||64GB,128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-pad-6.jpg
Honor View30 Pro|||Released 2020, April 27|||206g, 8.8mm thickness|||Android 10, Magic UI 3|||128GB/256GB storage, no card slot|||6.57"|||1080x2400 pixels|||40|||MP|||2160p|||8|||GB RAM|||Kirin 990 5G|||4100|||mAh|||Li-Po|||2|||Ocean Blue, Midnight Black, Icelandic frost, Sunrise Orange|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-view30-pro.jpg
Honor V40 Lite|||Released 2021, March 28|||169g, 7.6mm thickness|||Android 10, Magic UI 4.0|||128GB/256GB storage, no card slot|||6.57"|||1080x2340 pixels|||64|||MP|||2160p|||8|||GB RAM|||Dimensity 800U 5G|||3800|||mAh|||Li-Po|||2|||Black, Blue, Green|||128GB,256GB|||8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-v40-lite.jpg
Honor 2|||Released 2012, November|||145g, 10.5mm thickness|||Android 4.0|||8GB storage, microSDHC|||4.5"|||720x1280 pixels|||8|||MP|||1080p|||2|||GB RAM|||Huawei K3V2|||2230|||mAh|||Li-Ion|||1|||Black, White|||8GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-2.jpg
Honor Play 3e|||Released 2019, September|||146g, 8.5mm thickness|||Android 9.0, EMUI 9.1|||32GB/64GB storage, microSDXC|||5.71"|||720x1520 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Helio P22|||3020|||mAh|||Li-Po|||2|||Magic Night Black, Platinum Gold, Aurora Blue|||32GB,64GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play-3e.jpg
Honor 50|||Released 2021, June 25|||175g, 7.8mm thickness|||Android 11, Magic UI 4.2|||128GB/256GB storage, no card slot|||6.57"|||1080x2340 pixels|||108|||MP|||2160p|||6-12|||GB RAM|||Snapdragon 778G 5G|||4300|||mAh|||Li-Po|||2|||Frost Crystal, Amber Red, Emerald Green, Midnight Black, Honor Code|||128GB,256GB|||6GB,8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-50-.jpg
Honor Magic 2|||Released 2018, November|||206g, 8.3mm thickness|||Android 9.0, EMUI 9 or Magic UI 2|||128GB/256GB storage, no card slot|||6.39"|||1080x2340 pixels|||24|||MP|||2160p|||6/8|||GB RAM|||Kirin 980|||3500|||mAh|||Li-Po|||2|||Gradient Black, Gradient Red, Gradient Blue|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic-2-.jpg
Honor 5X|||Released 2015, November|||158g, 8.2mm thickness|||Android 5.1.1, up to 6.0.1, EMUI 4|||16GB storage, microSDXC|||5.5"|||1080x1920 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 616|||3000|||mAh|||Li-Ion|||2|||White, Black, Gold|||16GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5x.jpg
Honor 30|||Released 2020, April 21|||185g, 8.1mm thickness|||Android 10, Magic UI 3|||128GB/256GB storage, NM|||6.53"|||1080x2400 pixels|||40|||MP|||2160p|||6/8|||GB RAM|||Kirin 985 5G|||4000|||mAh|||Li-Po|||2|||Titanium silver, Emerald Green, Midnight Black, Icelandic Frost, Neon purple|||128GB,256GB|||6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-30.jpg
Honor 20 lite (China)|||Released 2019, October|||171.5g, 7.7mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.3"|||1080x2400 pixels|||48|||MP|||1080p|||4-8|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Black, Green, Blue/Pink|||64GB,128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-20-lite-youth.jpg
Honor Play 30 Plus|||Released 2022, January 02|||198g, 8.6mm thickness|||Android 11, Magic UI 5.0|||128GB storage, microSDXC|||6.74"|||720x1600 pixels|||13|||MP|||1080p|||4-8|||GB RAM|||Dimensity 700 5G|||5000|||mAh|||Li-Po|||2|||Black, Blue, Silver, Gold|||128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play30-plus.jpg
Honor 7X|||Released 2017, December|||165g, 7.6mm thickness|||Android 7.0, up to Android 8.0, EMUI 5.1|||32GB/64GB/128GB storage, microSDXC|||5.93"|||1080x2160 pixels|||16|||MP|||1080p|||3/4|||GB RAM|||Kirin 659|||3340|||mAh|||Li-Ion|||2|||Black, Blue, Gold, Red, Gray|||32GB,64GB,128GB|||3GB,4GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-7x.jpg
Honor Tablet X7|||Released 2021, May 07|||325g, 8.5mm thickness|||Android 10, Magic UI 4.0|||32GB storage, microSDXC|||8.0"|||800x1280 pixels|||5|||MP|||1080p|||3|||GB RAM|||Helio P22T|||5100|||mAh|||Li-Po|||1|||Dark Blue|||32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-x7.jpg
Honor 50 Pro|||Released 2021, June 25|||187g, 8mm thickness|||Android 11, Magic UI 4.2|||256GB storage, no card slot|||6.72"|||1236x2676 pixels|||108|||MP|||2160p|||8/12|||GB RAM|||Snapdragon 778G 5G|||4000|||mAh|||Li-Po|||2|||Frost Crystal, Amber Red, Emerald Green, Midnight Black|||256GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-50-pro-.jpg
Honor 30i|||Released 2020, September 12|||171.5g, 7.7mm thickness|||Android 10, Magic UI 2.1|||128GB storage, NM|||6.3"|||1080x2400 pixels|||48|||MP|||1080p|||4|||GB RAM|||Kirin 710F|||4000|||mAh|||Li-Po|||2|||Ultraviolet Sunset, Turquoise, Midnight Black|||128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-30i.jpg
Honor 9A|||Released 2020, May 04|||185g, 9mm thickness|||Android 10, Magic UI 3.1|||64GB storage, microSDXC|||6.3"|||720x1600 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P22|||5000|||mAh|||Li-Po|||2|||Black, Blue, Green|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-9a.jpg
Honor 8A 2020|||Released 2020, April 15|||150g, 8.2mm thickness|||Android 9.0, EMUI 9|||64GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P35|||3020|||mAh|||Li-Po|||2|||Black, Blue|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-8a-2020-uk.jpg
Honor 10X Lite|||Released 2020, October 29|||206g, 9.3mm thickness|||Android 10, Magic UI 3.1|||128GB storage, microSDXC|||6.67"|||1080x2400 pixels|||48|||MP|||1080p|||4|||GB RAM|||Kirin 710A|||5000|||mAh|||Li-Po|||2|||Icelandic Frost, Midnight Black, Emerald Green|||128GB|||4GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-10x-lite.jpg
Honor Play 8A|||Released 2019, January|||150g, 8mm thickness|||Android 9.0, EMUI 9|||32GB/64GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P35|||3020|||mAh|||Li-Po|||2|||Black, Blue, Gold, Red|||32GB,64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-play-8a.jpg
Honor Play 20|||Released 2021, May 01|||198g, 8.9mm thickness|||Android 10, Magic UI 4.0|||64GB/128GB storage, microSDXC|||6.52"|||720x1600 pixels|||13|||MP|||1080p|||4-8|||GB RAM|||Unisoc T610|||5000|||mAh|||Li-Po|||2|||Black, White, Blue, Silver/Pink|||64GB,128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-play-20.jpg
Honor 9|||Released 2017, July|||155g, 7.5mm thickness|||Android 7.0, up to Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||5.15"|||1080x1920 pixels|||20|||MP|||2160p|||4/6|||GB RAM|||Kirin 960|||3200|||mAh|||Li-Po|||2|||Glacier Grey, Sapphire Blue, Midnight Black, Gold, Blue Bird, Robin Egg Blue|||64GB,128GB|||4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-9-1.jpg
Honor 3X G750|||Released 2013, December|||162g, 8.9mm thickness|||Android 4.2.2, EMUI 2|||8GB/16GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2|||GB RAM|||MT6592|||3000|||mAh|||Li-Po|||2|||Black, White|||8GB,16GB|||2GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-3x.jpg
Honor 7A|||Released 2018, April|||150g, 7.8mm thickness|||Android 8.0, EMUI 8|||16GB/32GB storage, microSDXC|||5.7"|||720x1440 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Snapdragon 430|||3000|||mAh|||Li-Po|||2|||Black, Gold, Blue|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-7a-.jpg
Honor Holly 3|||Released 2016, October|||168g, 8.5mm thickness|||Android 6.0, EMUI 4.1|||16GB/32GB storage, microSDXC|||5.5"|||720x1280 pixels|||13|||MP|||1080p|||2/3|||GB RAM|||Kirin 620|||3100|||mAh|||Li-Po|||2|||Black, White, Gold|||16GB,32GB|||2GB,3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-5a.jpg
Honor 10 Lite|||Released 2018, November|||162g, 8mm thickness|||Android 9.0, EMUI 9.1|||32GB/64GB/128GB storage, microSDXC|||6.21"|||1080x2340 pixels|||13|||MP|||1080p|||3-6|||GB RAM|||Kirin 710|||3400|||mAh|||Li-Po|||2|||Midnight Black, Sky Blue, Sapphire Blue, White, Red|||32GB,64GB,128GB|||3GB,4GB,6GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-10-lite.jpg
Honor 9X (China)|||Released 2019, July|||206g, 8.8mm thickness|||Android 9.0, EMUI 9.1|||64GB/128GB storage, microSDXC|||6.59"|||1080x2340 pixels|||48|||MP|||1080p|||4-8|||GB RAM|||Kirin 810|||4000|||mAh|||Li-Po|||2|||Magic Night Black, Charm Sea Blue, Charm Red, Icelandic White|||64GB,128GB|||4GB,6GB,8GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-9x-global.jpg
Honor 8A Prime|||Released 2020, March 30|||150g, 8.2mm thickness|||Android 9.0, EMUI 9|||64GB storage, microSDXC|||6.09"|||720x1560 pixels|||13|||MP|||1080p|||3|||GB RAM|||Helio P35|||3020|||mAh|||Li-Po|||2|||Black, Blue, Green|||64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-8a-prime.jpg
Honor Bee|||Released 2015, May|||10mm thickness|||Android 4.4.2, EMUI Lite 3|||8GB storage, microSDHC|||4.5"|||480x854 pixels|||8|||MP|||1080p|||1|||GB RAM|||Spreadtrum SC7731|||1730|||mAh|||Li-Ion|||2|||Black, White|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-bee.jpg
Honor 4 Play|||Released 2014, September|||160g, 8.5mm thickness|||Android 4.4.4, EMUI 2.3|||8GB storage, microSDHC|||5.0"|||720x1280 pixels|||8|||MP|||Video recorder|||1|||GB RAM|||Snapdragon 410|||2000|||mAh|||Li-Ion|||2|||White, Black|||8GB|||1GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-4-play.jpg
Honor 7|||Released 2015, July|||157g, 8.5mm thickness|||Android 5.0, up to 6.0, EMUI 3.1|||16GB/32GB/64GB storage, microSDXC|||5.2"|||1080x1920 pixels|||20|||MP|||1080p|||3|||GB RAM|||Kirin 935|||3100|||mAh|||Li-Po|||2|||Gray, Silver, Gold|||16GB,32GB,64GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-7r.jpg
Honor Pad 2|||Released 2016, October|||340g, 8.1mm thickness|||Android 6.0, EMUI 4.1|||16GB/32GB storage, microSDXC|||8.0"|||1200x1920 pixels|||8|||MP|||1080p|||3|||GB RAM|||Snapdragon 615|||4800|||mAh|||Li-Po|||1|||Gold, White|||16GB,32GB|||3GB|||https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-pad-2-.jpg
Honor Magic4|||Exp. release 2022, March 30|||199g, 8.8mm thickness|||Android 12, Magic UI 6, Google Play Services|||128GB/256GB/512GB storage, no card slot|||6.81"|||1224x2664 pixels|||50|||MP|||2160p|||8/12|||GB RAM|||Snapdragon 8 Gen 1|||4800|||mAh|||Li-Po|||2|||Black, White, Cyan, Gold|||128GB,256GB,512GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-magic4.jpg
Honor 60 Pro|||Released 2021, December 10|||192g, 8.2mm thickness|||Android 11, Magic UI 5.0|||256GB storage, no card slot|||6.78"|||1200x2652 pixels|||108|||MP|||2160p|||8/12|||GB RAM|||Snapdragon 778G+ 5G|||4800|||mAh|||Li-Po|||2|||Black, Green, Blue, Pink|||256GB|||8GB,12GB|||https://fdn2.gsmarena.com/vv/bigpic/honor-60-pro-r.jpg
